代码,标的,市值快照日期,快照时间,总市值(亿元),市值来源,市值状态,观察状态,AI路由状态,边界复核,主层级,细分,来源网站,来源条数,当前等级,第一变量,样本角色,下一步回源,证伪点,路由结论,审计状态,建议主层级,建议细分,业务证据等级,业务证据来源,业务证据抓取日期,公司类型,主营业务,判定理由,下一步动作
603927,中科软,2026-07-10,15:34:59,108.04,新浪财经全市场市值清单,>=100亿元,强制审计,待路由审计,是,待路由审计,待路由审计,新浪全市场市值清单,0,L0待补证,先判定是否属于AI产业链，再确定第一变量,全市场待路由审计,年报、公告、IR和产品页核对主营业务与AI关系,主营业务与AI产业链无实质关系，标记为非AI并保留审计记录,信息不足,待补证,待补证,待核主营业务与AI关系,B,http://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/603927.phtml,2026-07-12,其它,计算机软件开发及产品的销售及服务。,主营业务未出现可直接定位的AI产业链产品；泛材料、通用制造、电力与基础设施不因名称或概念标签强行归类。,优先回源年报、公告、投关材料或官网产品页，确认是否承担AI关键零部件、原材料、设备或基础设施供给。
300008,天海防务,2026-07-10,15:35:15,108.00,新浪财经全市场市值清单,>=100亿元,强制审计,待路由审计,是,待路由审计,待路由审计,新浪全市场市值清单,0,L0待补证,先判定是否属于AI产业链，再确定第一变量,全市场待路由审计,年报、公告、IR和产品页核对主营业务与AI关系,主营业务与AI产业链无实质关系，标记为非AI并保留审计记录,信息不足,待补证,待补证,待核主营业务与AI关系,B,http://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/300008.phtml,2026-07-12,其它,船舶与海洋工程、军民融合产业、清洁能源利用等。,主营业务未出现可直接定位的AI产业链产品；泛材料、通用制造、电力与基础设施不因名称或概念标签强行归类。,优先回源年报、公告、投关材料或官网产品页，确认是否承担AI关键零部件、原材料、设备或基础设施供给。
605599,菜百股份,2026-07-10,15:00:03,107.96,新浪财经全市场市值清单,>=100亿元,强制审计,待路由审计,是,待路由审计,待路由审计,新浪全市场市值清单,0,L0待补证,先判定是否属于AI产业链，再确定第一变量,全市场待路由审计,年报、公告、IR和产品页核对主营业务与AI关系,主营业务与AI产业链无实质关系，标记为非AI并保留审计记录,信息不足,待补证,待补证,待核主营业务与AI关系,B,http://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/605599.phtml,2026-07-12,其它,黄金珠宝商品的原料采购、款式设计、连锁销售和品牌运营。,主营业务未出现可直接定位的AI产业链产品；泛材料、通用制造、电力与基础设施不因名称或概念标签强行归类。,优先回源年报、公告、投关材料或官网产品页，确认是否承担AI关键零部件、原材料、设备或基础设施供给。
002400,省广集团,2026-07-10,15:35:30,107.91,新浪财经全市场市值清单,>=100亿元,强制审计,待路由审计,是,待路由审计,待路由审计,新浪全市场市值清单,0,L0待补证,先判定是否属于AI产业链，再确定第一变量,全市场待路由审计,年报、公告、IR和产品页核对主营业务与AI关系,主营业务与AI产业链无实质关系，标记为非AI并保留审计记录,信息不足,待补证,待补证,待核主营业务与AI关系,B,http://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/002400.phtml,2026-07-12,其它,品牌管理、媒介代理和自有媒体等。,主营业务未出现可直接定位的AI产业链产品；泛材料、通用制造、电力与基础设施不因名称或概念标签强行归类。,优先回源年报、公告、投关材料或官网产品页，确认是否承担AI关键零部件、原材料、设备或基础设施供给。
688261,东微半导,2026-07-10,15:34:59,107.88,新浪财经全市场市值清单,>=100亿元,强制观察,已路由AI候选,是,晶圆制造与材料、终端与具身智能,机器人概念、第四代半导体,东方财富,2,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比、订单、客户、材料/设备收入、国产替代验证,细分候选/组内补漏、题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分、回源公告、年报、订单、客户、产能、毛利率和现金流字段,定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出、客户、订单、收入或毛利无法连续验证，CapEx先行但回报不足,AI产业链相关,已路由,晶圆制造与材料、终端与具身智能,机器人概念、第四代半导体,沿用既有候选池,既有AI候选宇宙,2026-07-12,,,该代码已在既有AI候选宇宙中路由；本批不以门户资料重复判定。,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分、回源公告、年报、订单、客户、产能、毛利率和现金流字段
300846,首都在线,2026-07-10,15:35:45,107.66,新浪财经全市场市值清单,>=100亿元,强制审计,待路由审计,是,待路由审计,待路由审计,新浪全市场市值清单,0,L0,先判定是否属于AI产业链，再确定第一变量,全市场待路由审计,年报、公告、IR和产品页核对主营业务与AI关系,主营业务与AI产业链无实质关系，标记为非AI并保留审计记录,AI产业链相关,已初筛,数据中心与基础设施,数据中心/IDC/AIDC/云计算/云服务/算力租赁,B,http://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/300846.phtml,2026-07-12,其它,高性能的IDC服务及云服务等高效、优质的信息技术服务。,主营业务或公司类型出现“idc”，可定位为数据中心/IDC/AIDC/云计算/云服务/算力租赁的直接供给或服务线索。,回源年报、公告、投关材料或官网产品页，核对产品、客户、收入与AI业务纯度后再升级。
600480,凌云股份,2026-07-10,15:00:01,107.56,新浪财经全市场市值清单,>=100亿元,强制审计,待路由审计,是,待路由审计,待路由审计,新浪全市场市值清单,0,L0待补证,先判定是否属于AI产业链，再确定第一变量,全市场待路由审计,年报、公告、IR和产品页核对主营业务与AI关系,主营业务与AI产业链无实质关系，标记为非AI并保留审计记录,信息不足,待补证,待补证,待核主营业务与AI关系,B,http://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/600480.phtml,2026-07-12,其它,从事汽车零部件生产及销售业务和塑料管道系统生产及销售业务。,主营业务未出现可直接定位的AI产业链产品；泛材料、通用制造、电力与基础设施不因名称或概念标签强行归类。,优先回源年报、公告、投关材料或官网产品页，确认是否承担AI关键零部件、原材料、设备或基础设施供给。
002258,利尔化学,2026-07-10,15:35:00,107.50,新浪财经全市场市值清单,>=100亿元,强制审计,待路由审计,是,待路由审计,待路由审计,新浪全市场市值清单,0,L0待补证,先判定是否属于AI产业链，再确定第一变量,全市场待路由审计,年报、公告、IR和产品页核对主营业务与AI关系,主营业务与AI产业链无实质关系，标记为非AI并保留审计记录,信息不足,待补证,待补证,待核主营业务与AI关系,B,http://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/002258.phtml,2026-07-12,其它,主要从事氯代吡啶类、有机磷类、磺酰脲类、取代脲类等高效、低毒、低残留的安全农药的研发、生产和销售。,主营业务未出现可直接定位的AI产业链产品；泛材料、通用制造、电力与基础设施不因名称或概念标签强行归类。,优先回源年报、公告、投关材料或官网产品页，确认是否承担AI关键零部件、原材料、设备或基础设施供给。
000823,超声电子,2026-07-10,15:35:30,107.39,新浪财经全市场市值清单,>=100亿元,强制审计,待路由审计,是,待路由审计,待路由审计,新浪全市场市值清单,0,L0,先判定是否属于AI产业链，再确定第一变量,全市场待路由审计,年报、公告、IR和产品页核对主营业务与AI关系,主营业务与AI产业链无实质关系，标记为非AI并保留审计记录,AI产业链相关,已初筛,高速互联,光模块/光器件/光通信/PCB/高速连接,B,http://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/000823.phtml,2026-07-12,其它,印制线路板、液晶显示器及触摸屏、超薄及特种覆铜板、超声电子仪器的研制、生产和销售。,主营业务或公司类型出现“覆铜板”，可定位为光模块/光器件/光通信/PCB/高速连接的直接供给或服务线索。,回源年报、公告、投关材料或官网产品页，核对产品、客户、收入与AI业务纯度后再升级。
002216,三全食品,2026-07-10,15:35:15,107.35,新浪财经全市场市值清单,>=100亿元,强制审计,待路由审计,是,待路由审计,待路由审计,新浪全市场市值清单,0,L0待补证,先判定是否属于AI产业链，再确定第一变量,全市场待路由审计,年报、公告、IR和产品页核对主营业务与AI关系,主营业务与AI产业链无实质关系，标记为非AI并保留审计记录,信息不足,待补证,待补证,待核主营业务与AI关系,B,http://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/002216.phtml,2026-07-12,其它,家庭用速冻食品与餐饮业务用速冻食品以及冷藏、常温方便食品的生产和销售。,主营业务未出现可直接定位的AI产业链产品；泛材料、通用制造、电力与基础设施不因名称或概念标签强行归类。,优先回源年报、公告、投关材料或官网产品页，确认是否承担AI关键零部件、原材料、设备或基础设施供给。
600859,王府井,2026-07-10,15:34:59,107.11,新浪财经全市场市值清单,>=100亿元,强制审计,待路由审计,是,待路由审计,待路由审计,新浪全市场市值清单,0,不适用,先判定是否属于AI产业链，再确定第一变量,全市场待路由审计,年报、公告、IR和产品页核对主营业务与AI关系,主营业务与AI产业链无实质关系，标记为非AI并保留审计记录,非AI,已初筛,非AI,商品零售与日用消费,B,http://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/600859.phtml,2026-07-12,其它,商品零售和商业物业出租。,主营业务出现“商品零售”，当前可见主业属于商品零售与日用消费，未见直接AI产业链产品或服务。,保留审计记录；如后续年报、公告或产品页披露直接AI产业链产品，再重新路由。
300910,瑞丰新材,2026-07-10,15:35:30,107.10,新浪财经全市场市值清单,>=100亿元,强制审计,待路由审计,是,待路由审计,待路由审计,新浪全市场市值清单,0,L0待补证,先判定是否属于AI产业链，再确定第一变量,全市场待路由审计,年报、公告、IR和产品页核对主营业务与AI关系,主营业务与AI产业链无实质关系，标记为非AI并保留审计记录,信息不足,待补证,待补证,待核主营业务与AI关系,B,http://vip.stock.finance.sina.com.cn/corp/go.php/vCI_CorpInfo/stockid/300910.phtml,2026-07-12,其它,从事油品添加剂、无碳纸显色剂等精细化工系列产品的研发、生产和销售。,主营业务未出现可直接定位的AI产业链产品；泛材料、通用制造、电力与基础设施不因名称或概念标签强行归类。,优先回源年报、公告、投关材料或官网产品页，确认是否承担AI关键零部件、原材料、设备或基础设施供给。
