"kind","name","status","wiki_path","wiki_sync_status","wiki_skip_reason","score","action","has_industry_logic","has_valuation_funds","has_technical_structure","has_score_reason","has_evidence_source","has_history","has_next_trigger","pending_reason","sample_reason","evidence_path","sample_confidence","confidence_reason","is_a_qualified","a_gap_reason","has_global_anchor","has_ashare_anchor","has_elasticity_or_counterexample","parent_topic","sample_role","blocker_type","has_davis_path","technical_source","technical_tool","technical_arguments","technical_structured_ready","technical_actual_source","technical_fallback_used","technical_confidence","technical_warnings","technical_cross_source_validated","technical_cross_source_ok"
"stock","Adobe Firefly","已评分","entities/stocks/Adobe Firefly.md","无需同步","AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面","51","减持","是","是","是","是","是","是","是","","来自 `消费入口`；在该分支中充当 `观察样本`。","03_结果层/01_总表整合与AI映射/AI产业链周评分_2026-07-03.md","C","当前仍以线索、早期映射或低连续性变量为主，距离正式A证据链还有明显距离。","否","当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。","否","否","否","AI产业链 - AI 搜索","观察样本","上游题材仍未达A；技术直连未复核；样本角色偏观察","是","项目代理技术","项目代理技术","项目卡片现有技术段落","否","项目代理技术","否","low","技术直连未复核","否","否"
"stock","Arc","已评分","entities/stocks/Arc.md","无需同步","AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面","51","减持","是","是","是","是","是","是","是","","来自 `消费入口`；在该分支中充当 `观察样本`。","03_结果层/01_总表整合与AI映射/AI产业链周评分_2026-07-03.md","C","当前仍以线索、早期映射或低连续性变量为主，距离正式A证据链还有明显距离。","否","当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。","否","否","否","AI产业链 - AI 搜索","观察样本","上游题材仍未达A；技术直连未复核；样本角色偏观察","是","项目代理技术","项目代理技术","项目卡片现有技术段落","否","项目代理技术","否","low","技术直连未复核","否","否"
"stock","Canva","已评分","entities/stocks/Canva.md","无需同步","AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面","51","减持","是","是","是","是","是","是","是","","来自 `消费入口`；在该分支中充当 `观察样本`。","03_结果层/01_总表整合与AI映射/AI产业链周评分_2026-07-03.md","C","当前仍以线索、早期映射或低连续性变量为主，距离正式A证据链还有明显距离。","否","当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。","否","否","否","AI产业链 - AI 搜索","观察样本","上游题材仍未达A；技术直连未复核；样本角色偏观察","是","项目代理技术","项目代理技术","项目卡片现有技术段落","否","项目代理技术","否","low","技术直连未复核","否","否"
"stock","Character.AI","已评分","entities/stocks/Character.AI.md","无需同步","AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面","51","减持","是","是","是","是","是","是","是","","来自 `消费入口`；在该分支中充当 `观察样本`。","03_结果层/01_总表整合与AI映射/AI产业链周评分_2026-07-03.md","C","当前仍以线索、早期映射或低连续性变量为主，距离正式A证据链还有明显距离。","否","当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。","否","否","否","AI产业链 - AI 搜索","观察样本","上游题材仍未达A；技术直连未复核；样本角色偏观察","是","项目代理技术","项目代理技术","项目卡片现有技术段落","否","项目代理技术","否","low","技术直连未复核","否","否"
"stock","ElevenLabs","已评分","entities/stocks/ElevenLabs.md","无需同步","AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面","51","减持","是","是","是","是","是","是","是","","来自 `消费入口`；在该分支中充当 `观察样本`。","03_结果层/01_总表整合与AI映射/AI产业链周评分_2026-07-03.md","C","当前仍以线索、早期映射或低连续性变量为主，距离正式A证据链还有明显距离。","否","当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。","否","否","否","AI产业链 - AI 搜索","观察样本","上游题材仍未达A；技术直连未复核；样本角色偏观察","是","项目代理技术","项目代理技术","项目卡片现有技术段落","否","项目代理技术","否","low","技术直连未复核","否","否"
"stock","Google Search AI","已评分","entities/stocks/Google Search AI.md","无需同步","AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面","53","减持","是","是","是","是","是","是","是","","来自 `消费入口`；在该分支中充当 `全球锚`。","03_结果层/01_总表整合与AI映射/AI产业链周评分_2026-07-03.md","C","当前仍以线索、早期映射或低连续性变量为主，距离正式A证据链还有明显距离。","否","当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核 约束。","是","否","否","AI产业链 - AI 搜索","全球锚","上游题材仍未达A；技术直连未复核","是","项目代理技术","项目代理技术","项目卡片现有技术段落","否","项目代理技术","否","low","技术直连未复核","否","否"
"stock","Microsoft Bing","已评分","entities/stocks/Microsoft Bing.md","无需同步","AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面","51","减持","是","是","是","是","是","是","是","","来自 `消费入口`；在该分支中充当 `观察样本`。","03_结果层/01_总表整合与AI映射/AI产业链周评分_2026-07-03.md","C","当前仍以线索、早期映射或低连续性变量为主，距离正式A证据链还有明显距离。","否","当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。","否","否","否","AI产业链 - AI 搜索","观察样本","上游题材仍未达A；技术直连未复核；样本角色偏观察","是","项目代理技术","项目代理技术","项目卡片现有技术段落","否","项目代理技术","否","low","技术直连未复核","否","否"
"stock","Midjourney","已评分","entities/stocks/Midjourney.md","无需同步","AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面","51","减持","是","是","是","是","是","是","是","","来自 `消费入口`；在该分支中充当 `观察样本`。","03_结果层/01_总表整合与AI映射/AI产业链周评分_2026-07-03.md","C","当前仍以线索、早期映射或低连续性变量为主，距离正式A证据链还有明显距离。","否","当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。","否","否","否","AI产业链 - AI 搜索","观察样本","上游题材仍未达A；技术直连未复核；样本角色偏观察","是","项目代理技术","项目代理技术","项目卡片现有技术段落","否","项目代理技术","否","low","技术直连未复核","否","否"
"stock","Opera","已评分","entities/stocks/Opera.md","无需同步","AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面","51","减持","是","是","是","是","是","是","是","","来自 `消费入口`；在该分支中充当 `观察样本`。","03_结果层/01_总表整合与AI映射/AI产业链周评分_2026-07-03.md","C","当前仍以线索、早期映射或低连续性变量为主，距离正式A证据链还有明显距离。","否","当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。","否","否","否","AI产业链 - AI 搜索","观察样本","上游题材仍未达A；技术直连未复核；样本角色偏观察","是","项目代理技术","项目代理技术","项目卡片现有技术段落","否","项目代理技术","否","low","技术直连未复核","否","否"
"stock","Replika","已评分","entities/stocks/Replika.md","无需同步","AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面","51","减持","是","是","是","是","是","是","是","","来自 `消费入口`；在该分支中充当 `观察样本`。","03_结果层/01_总表整合与AI映射/AI产业链周评分_2026-07-03.md","C","当前仍以线索、早期映射或低连续性变量为主，距离正式A证据链还有明显距离。","否","当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。","否","否","否","AI产业链 - AI 搜索","观察样本","上游题材仍未达A；技术直连未复核；样本角色偏观察","是","项目代理技术","项目代理技术","项目卡片现有技术段落","否","项目代理技术","否","low","技术直连未复核","否","否"
